,val_loss,val_acc,loss,acc
0,0.10309015214443207,0.9409999847412109,0.40673114754259587,0.8215000033378601
1,0.2451469451189041,0.9350000023841858,0.13657761173322797,0.9520000219345093
2,0.07201369106769562,0.9729999899864197,0.11818546066060662,0.9624999761581421
3,0.030910674482584,0.953000009059906,0.10012288020690903,0.9729999899864197
4,0.3462981581687927,0.9559999704360962,0.08846392230130733,0.9750000238418579
5,0.06483078747987747,0.9710000157356262,0.06371980592142791,0.9815000295639038
6,0.16011959314346313,0.9610000252723694,0.07908722605090589,0.9804999828338623
7,0.22721557319164276,0.9620000123977661,0.08103936821920797,0.9760000109672546
8,0.3769945502281189,0.9589999914169312,0.06358148492872714,0.9794999957084656
9,0.3677707016468048,0.9620000123977661,0.04228997760976199,0.9854999780654907
10,0.0185833852738142,0.9607645869255066,0.059655036205658686,0.9829999804496765
11,0.003980775363743305,0.9789999723434448,0.07256293442856986,0.9825000166893005
12,0.0053292540833354,0.953000009059906,0.060545017758267934,0.9794999957084656
13,0.0019637090153992176,0.9599999785423279,0.060816563630942254,0.9815000295639038
14,0.10144400596618652,0.9629999995231628,0.06286613918491639,0.9819999933242798
15,0.06107489392161369,0.9660000205039978,0.05873084617778659,0.9819999933242798
16,0.03731152042746544,0.9739999771118164,0.04671534345514374,0.9854999780654907
17,0.021593723446130753,0.9679999947547913,0.050582765854196625,0.9815000295639038
18,0.0011819301871582866,0.9850000143051147,0.04431743483210203,0.9859578609466553
19,0.47756534814834595,0.953000009059906,0.05195723486831412,0.9835000038146973
20,0.001605091616511345,0.968812882900238,0.05186199557909276,0.9829999804496765
21,0.007464701775461435,0.9760000109672546,0.036396378698991615,0.9869999885559082
22,0.006255301646888256,0.9639999866485596,0.04248943644473911,0.987500011920929
23,0.006222535856068134,0.9660000205039978,0.043341735988506117,0.9854999780654907
24,0.0053585125133395195,0.9670000076293945,0.04039167256036308,0.9869999885559082
25,0.01574150286614895,0.9760000109672546,0.02795949097344419,0.9909999966621399
26,0.12274104356765747,0.9769999980926514,0.04668311689631082,0.9829999804496765
27,0.07532677799463272,0.9679999947547913,0.035183234135620294,0.9879999756813049
28,0.09987283498048782,0.968999981880188,0.03976789540523896,0.9869999885559082
29,0.26432138681411743,0.9700000286102295,0.050875495159998535,0.984499990940094
30,0.0031513567082583904,0.9617705941200256,0.032197201512317405,0.9915000200271606
31,0.007679029367864132,0.9769999980926514,0.03457245754252654,0.9879999756813049
32,0.08699040114879608,0.9599999785423279,0.0351310456552892,0.984499990940094
33,0.1762845814228058,0.9700000286102295,0.05003655113454442,0.9860000014305115
34,0.08793066442012787,0.972000002861023,0.033681559274991744,0.9890000224113464
35,0.13511022925376892,0.9679999947547913,0.031458066873601635,0.9900000095367432
36,0.01271413266658783,0.9769999980926514,0.028098328143387336,0.9909999966621399
37,0.0035190116614103317,0.9769999980926514,0.03594826212120097,0.987500011920929
38,0.002340315142646432,0.9700000286102295,0.035112294970458605,0.9884999990463257
39,0.03925763815641403,0.9700000286102295,0.04642785393429222,0.9865000247955322
40,0.038649968802928925,0.9768611788749695,0.03468265688279644,0.9869999885559082
41,0.02687201276421547,0.9679999947547913,0.04192472119175363,0.987500011920929
42,0.28842446208000183,0.9779999852180481,0.03555304139566944,0.9859578609466553
43,0.07486720383167267,0.972000002861023,0.042597069300099974,0.9854999780654907
44,0.06273605674505234,0.968999981880188,0.025144564402435208,0.9900000095367432
45,0.28229793906211853,0.9729999899864197,0.03610350950417342,0.9879999756813049
46,0.007137446664273739,0.9700000286102295,0.028598038356726647,0.9919999837875366
47,0.005479117389768362,0.9760000109672546,0.030381237858293844,0.9919999837875366
48,0.11362306773662567,0.9679999947547913,0.03021208971969827,0.9934999942779541
49,5.531602073460817e-05,0.9769999980926514,0.039755323510617016,0.9879999756813049
