,val_loss,val_acc,loss,acc
0,0.7022580504417419,0.49746835231781006,0.6911192319399334,0.5511658191680908
1,0.6832278966903687,0.49808916449546814,0.6879140758391982,0.5577663779258728
2,0.6880233287811279,0.5126582384109497,0.686837600534444,0.5511658191680908
3,0.7068148851394653,0.5050955414772034,0.6855873767004392,0.5487805008888245
4,0.713459849357605,0.5114649534225464,0.6840928110445877,0.5532734394073486
5,0.681742787361145,0.5449367165565491,0.6830436290854617,0.5602331757545471
6,0.7015767097473145,0.5503184795379639,0.6805526171171313,0.5616174340248108
7,0.6856154799461365,0.540764331817627,0.6775244567758465,0.5616174340248108
8,0.6793681979179382,0.5563291311264038,0.6754265270856996,0.5631476640701294
9,0.7375451326370239,0.5464968085289001,0.6792642155874984,0.5609756112098694
10,0.7594301700592041,0.5582278370857239,0.6777100122191128,0.5673575401306152
11,0.6918702125549316,0.5528662204742432,0.670805194834971,0.5829015374183655
12,0.7630547881126404,0.5579617619514465,0.6722998775168775,0.5844030976295471
13,0.6809221506118774,0.5398734211921692,0.6707345673457329,0.5799870491027832
14,0.7000388503074646,0.5452229380607605,0.6690729775349906,0.5896946787834167
15,0.7934373617172241,0.524840772151947,0.6656414193964992,0.5916450619697571
16,0.7471675872802734,0.5373417735099792,0.6613819906439806,0.5974740982055664
17,0.7409509420394897,0.559235692024231,0.658756020286423,0.594672679901123
18,0.7423522472381592,0.553503155708313,0.6583462309652042,0.6007124185562134
19,0.7156232595443726,0.5607594847679138,0.6624874395338654,0.5827984809875488
20,0.748104453086853,0.5305732488632202,0.6565827342450848,0.5991656184196472
21,0.7438358068466187,0.5405063033103943,0.6507360788901853,0.600064754486084
22,0.7323662638664246,0.571974515914917,0.6446693441565172,0.6214378476142883
23,0.9535729885101318,0.5394904613494873,0.6537834937673478,0.6033375859260559
24,0.6887195110321045,0.5550633072853088,0.6469036750830184,0.6126444339752197
25,0.6730384826660156,0.5560509562492371,0.642478363045679,0.6097561120986938
26,0.7187403440475464,0.5726114511489868,0.6459166752705302,0.6194947957992554
27,1.1560394763946533,0.5727847814559937,0.6337559720518041,0.625481367111206
28,0.6396453380584717,0.5866242051124573,0.638526163107373,0.6207901835441589
29,0.8408885598182678,0.5626582503318787,0.6329557303057096,0.633825421333313
30,0.7861531972885132,0.5560509562492371,0.6382436546945819,0.6224093437194824
31,0.7673063278198242,0.5668789744377136,0.6370433403729158,0.6285621523857117
32,0.8135004043579102,0.5860759615898132,0.6353869680078278,0.6275445222854614
33,0.8636339902877808,0.5452229380607605,0.6358353783584012,0.625
34,0.8666748404502869,0.5726114511489868,0.626351106352139,0.634391188621521
35,0.6768792867660522,0.5582278370857239,0.6297690695455352,0.6351091265678406
36,0.7470974922180176,0.5694267749786377,0.6309426219197752,0.6259714961051941
37,0.7137318849563599,0.6089171767234802,0.6246220373831909,0.6280487775802612
38,0.7313432693481445,0.5708860754966736,0.6215107063400931,0.6415155529975891
39,0.7041671276092529,0.5802547931671143,0.6177308469895986,0.6408857703208923
40,0.9063511490821838,0.5778480768203735,0.6137947555573493,0.6522020697593689
41,0.7946445941925049,0.5509554147720337,0.6095661687790286,0.6580789089202881
42,0.790917694568634,0.5382165312767029,0.6077381369749499,0.6489637494087219
43,0.7786813974380493,0.5689873695373535,0.6048345034604246,0.6599740982055664
44,0.7834275960922241,0.6019108295440674,0.6076823430128673,0.6543645858764648
45,0.8351491093635559,0.571974515914917,0.6048722123686554,0.658857524394989
46,0.9551966190338135,0.5702531933784485,0.6032115028775418,0.6619170904159546
47,0.6163753271102905,0.5872611403465271,0.5981901347868801,0.6590026021003723
48,0.7226790189743042,0.5664557218551636,0.6008943730202505,0.6652759909629822
49,1.3519959449768066,0.5484076142311096,0.5886525448431005,0.6706606149673462
50,0.8500335216522217,0.5929936170578003,0.5907793760835283,0.683889627456665
51,0.8054971098899841,0.5822784900665283,0.5940194794853171,0.6697689294815063
52,0.6291369199752808,0.5726114511489868,0.5827268807535962,0.678108811378479
53,0.8967714309692383,0.5605095624923706,0.5855608440945176,0.682284951210022
54,1.162543535232544,0.5360759496688843,0.5843482946909462,0.6761658191680908
55,0.9534733295440674,0.5936305522918701,0.582992833408985,0.6761873960494995
56,0.7664908766746521,0.6000000238418579,0.5873241074507595,0.6848523616790771
57,0.7981632947921753,0.5753164291381836,0.582031994440395,0.6881476640701294
58,0.8325729966163635,0.5579617619514465,0.5733552141394949,0.6745466589927673
59,0.82023686170578,0.5575949549674988,0.5766541063402981,0.6851732730865479
