,val_loss,val_acc,loss,acc
0,0.24099376797676086,0.9440000057220459,0.4425817120075226,0.8015000224113464
1,0.0318962000310421,0.9829999804496765,0.12328662632964552,0.9624999761581421
2,0.007493542041629553,0.9860000014305115,0.07959617599844933,0.9785000085830688
3,0.025439178571105003,0.9620000123977661,0.07387995969087498,0.9774323105812073
4,0.001140324049629271,0.984000027179718,0.05052229001070373,0.9850000143051147
5,0.005119535140693188,0.9879999756813049,0.0480948712665122,0.9850000143051147
6,0.016770636662840843,0.9929999709129333,0.03373691347427666,0.9909999966621399
7,0.007977648638188839,0.9670000076293945,0.02889533162699081,0.9915000200271606
8,0.0025335666723549366,0.9929999709129333,0.03266104745445773,0.9890000224113464
9,0.42476534843444824,0.9849397540092468,0.020314831632640563,0.9925000071525574
10,0.005450014024972916,0.9980000257492065,0.03100406694928097,0.9909999966621399
11,0.020593654364347458,0.9929999709129333,0.02376658354391111,0.9919999837875366
12,0.001052487874403596,0.9990000128746033,0.016774325915175723,0.9944999814033508
13,0.003368775825947523,0.9819999933242798,0.02184955468059343,0.9894999861717224
14,0.0003361945564392954,0.9940000176429749,0.023531211090903524,0.9929999709129333
15,0.008602605201303959,0.9940000176429749,0.025273725464285236,0.9915000200271606
16,0.12273267656564713,0.9980000257492065,0.02754509100348514,0.9929999709129333
17,0.1326833963394165,0.9909999966621399,0.020966399271637782,0.9890000224113464
18,0.0018061392474919558,0.996999979019165,0.013808540737045405,0.9955000281333923
19,0.00020681678142864257,0.9919678568840027,0.017571262341589317,0.9950000047683716
20,0.00022565166000276804,0.9980000257492065,0.027511646583370748,0.9944999814033508
21,0.005970929283648729,0.9909999966621399,0.0189679928014084,0.9925000071525574
22,0.034827522933483124,1.0,0.010894405005910813,0.9980000257492065
23,0.0005289883119985461,0.9950000047683716,0.02130723475218474,0.9940000176429749
24,0.0007891071727499366,0.9959999918937683,0.012934499375114683,0.9955000281333923
25,0.004728639032691717,0.9980000257492065,0.012965278637439041,0.996999979019165
26,0.00806470774114132,0.9810000061988831,0.008775609545664339,0.9965000152587891
27,0.000420152151491493,0.9980000257492065,0.011726051714942008,0.996990978717804
28,0.11101885139942169,0.900602400302887,0.004043176135920703,0.9990000128746033
29,0.0004390774411149323,0.9959999918937683,0.01099567544182264,0.9955000281333923
30,0.4923248887062073,0.9599999785423279,0.007293456185926743,0.9980000257492065
31,0.00021486260811798275,0.9990000128746033,0.017910400904634118,0.9950000047683716
32,0.0003264671831857413,0.996999979019165,0.01879693158072314,0.9940000176429749
33,0.00994587130844593,0.9940000176429749,0.009896557791516897,0.9975000023841858
34,0.062282729893922806,0.996999979019165,0.02207333898605498,0.9955000281333923
35,4.97381915920414e-05,0.9950000047683716,0.010172207366268822,0.996999979019165
36,0.0010809587547555566,1.0,0.010934689595101759,0.9959999918937683
37,0.00014413932512979954,0.9980000257492065,0.013795041498103728,0.9980000257492065
38,2.8561360522871837e-05,0.9959839582443237,0.012554328628528993,0.996999979019165
39,5.329561099642888e-05,0.9990000128746033,0.009857648319494388,0.996999979019165
40,0.0017875736812129617,0.9990000128746033,0.009908658098042337,0.9975000023841858
41,0.00817863829433918,0.9990000128746033,0.01760142827579557,0.9950000047683716
42,0.013855358585715294,0.9990000128746033,0.006789844091472901,0.9975000023841858
43,9.116312867263332e-06,0.9980000257492065,0.014523473252311873,0.9955000281333923
44,1.9631028408184648e-05,0.9950000047683716,0.02012722524114906,0.9955000281333923
45,1.1811791409854777e-05,0.9980000257492065,0.0020248961026067035,0.9994999766349792
46,8.268579404102638e-05,1.0,0.019483855608708182,0.9959999918937683
47,0.00028783376910723746,0.9990000128746033,0.005021232511176663,0.9975000023841858
48,2.531448262743652e-05,0.9959839582443237,0.013905900983268112,0.9965000152587891
49,4.0588038245914504e-05,0.9980000257492065,0.005162457438554071,0.9984999895095825
50,0.0007775953272357583,0.9980000257492065,0.015301733184850832,0.996999979019165
51,6.354950983222807e-06,0.996999979019165,0.013061185775950435,0.9950000047683716
52,0.000200180453248322,0.9990000128746033,0.007503241818159268,0.9965000152587891
53,6.522835610667244e-05,1.0,0.005689793535666467,0.9990000128746033
54,0.0012985840439796448,0.9990000128746033,0.005281991598158129,0.9975000023841858
55,2.3265258732863003e-06,0.9990000128746033,0.004012650706880549,0.9984999895095825
56,1.2579470421769656e-05,0.996999979019165,0.013479890389139087,0.9965000152587891
57,0.0055830469354987144,0.9959839582443237,0.00837556696126661,0.9974924921989441
58,0.5178657174110413,0.9980000257492065,0.0034156601924635764,0.9984999895095825
59,4.58217655250337e-05,0.996999979019165,0.00993183996900413,0.996999979019165
60,0.0016746509354561567,0.9990000128746033,0.0008070545989422584,0.9994999766349792
61,1.7772879800759256e-05,0.9990000128746033,0.011006805481002857,0.996999979019165
62,0.00013508470146916807,0.9990000128746033,0.008720594169105311,0.9975000023841858
63,2.650969327078201e-05,1.0,0.004723267981119648,0.9990000128746033
64,0.004075423814356327,0.996999979019165,0.007718785620633533,0.9980000257492065
65,0.04026464372873306,0.9980000257492065,0.00525865342323133,0.9990000128746033
66,0.0033374347258359194,1.0,0.007685207078317831,0.9980000257492065
67,6.155930896056816e-05,1.0,0.009992574378504848,0.9975000023841858
68,0.00011132261715829372,0.9980000257492065,0.008061779866704769,0.9984999895095825
69,0.00309354136697948,0.9990000128746033,0.005374483370835641,0.9975000023841858
70,1.456145582778845e-05,1.0,0.0052367236786108155,0.9980000257492065
71,6.897930234117666e-06,1.0,0.0038331348808225128,0.9984999895095825
72,3.194735472789034e-05,0.9990000128746033,0.011617422036136417,0.9975000023841858
73,8.087188325589523e-05,0.9990000128746033,0.005476204274564935,0.9980000257492065
74,0.07035218924283981,0.9940000176429749,0.0066640650249973985,0.9984999895095825
75,3.415410901652649e-05,0.9990000128746033,0.010173560227397509,0.9984999895095825
76,1.575173155288212e-05,1.0,0.0025761927332204238,0.9984999895095825
77,9.783947461983189e-05,0.9980000257492065,0.007166399259313344,0.9974924921989441
78,4.814026851818198e-06,1.0,0.004283441451580678,0.9984999895095825
79,1.1752797945518978e-05,1.0,0.0008736037532968322,1.0
80,0.0007391399703919888,0.9990000128746033,0.005847613630013982,0.9975000023841858
81,1.8595036976876145e-07,0.9940000176429749,0.005699594790803531,0.9990000128746033
82,0.0009089999948628247,0.9990000128746033,0.013046719777038689,0.9975000023841858
83,3.6186597753840033e-06,1.0,0.004675157267024872,0.9984999895095825
84,9.977347872336395e-07,0.9990000128746033,0.007530711139375832,0.9980000257492065
85,1.3974495232105255e-05,0.9959999918937683,0.011716030485101099,0.9975000023841858
86,2.0637995476135984e-05,0.9979919791221619,0.010695687671055226,0.9980000257492065
87,0.0001862437929958105,0.9990000128746033,0.0074329039783089,0.9980000257492065
88,4.152958808845142e-06,0.9980000257492065,0.007162352883671445,0.9980000257492065
89,3.758803359232843e-06,0.9980000257492065,0.0019307931834365633,0.9990000128746033
90,0.2701432704925537,0.9909999966621399,0.0027782465709059335,0.9994999766349792
91,0.0001752515381667763,0.9990000128746033,0.0008176369283894114,0.9994999766349792
92,3.3398929843997394e-08,0.9980000257492065,0.0061184755269723156,0.9980000257492065
93,1.1020681995432824e-05,0.9980000257492065,0.007559531064505194,0.9984999895095825
94,0.0006403197767212987,0.996999979019165,0.0017158143916664148,0.9990000128746033
95,4.2861975089181215e-06,1.0,0.010229213401785406,0.9980000257492065
96,0.0007037727045826614,1.0,0.003245245489654707,0.9984999895095825
97,0.001429211813956499,0.9980000257492065,0.004319347861313503,0.9990000128746033
98,6.252073944779113e-05,1.0,0.01535408978933333,0.9975000023841858
99,1.2055638762831222e-06,0.996999979019165,0.00484585692431331,0.9990000128746033
100,4.615148645825684e-05,0.996999979019165,0.005428992958585566,0.9975000023841858
101,6.521463546960149e-06,1.0,0.005575147769805231,0.9984954595565796
102,5.12429960508598e-06,0.996999979019165,0.00032652448269735677,1.0
103,0.004190473817288876,0.9990000128746033,0.0033913643116863248,0.9984999895095825
104,2.8503128746137918e-08,1.0,0.008232505812336397,0.9975000023841858
105,1.7312897398369387e-05,0.9979919791221619,0.00779267783485293,0.9984999895095825
106,3.3470905691501684e-07,0.9990000128746033,0.005269828426377465,0.9990000128746033
107,1.366846191785953e-07,0.9990000128746033,0.005018805919064521,0.9990000128746033
108,0.0028990376740694046,0.9940000176429749,0.0059003434083141305,0.9980000257492065
109,3.084459265778605e-08,1.0,0.0040778909406164665,0.9994999766349792
110,5.3977993957232684e-05,0.9980000257492065,0.0006945391298291881,0.9994999766349792
111,4.1611347114667296e-05,0.9990000128746033,0.00040693782154045845,1.0
112,2.654426793924358e-07,0.9990000128746033,0.0025388080144433576,0.9994999766349792
113,1.4712705365127476e-07,0.9980000257492065,0.007048199097671133,0.9990000128746033
114,2.6099680326296948e-05,0.9990000128746033,0.003693063851150238,0.9990000128746033
115,3.990424011135474e-05,0.9969879388809204,0.0025283688337407284,0.9994999766349792
116,7.267216517448105e-08,1.0,0.0008468586990678339,0.9990000128746033
117,5.631481503343139e-09,0.9990000128746033,0.0023526295379102,0.9990000128746033
118,7.115125481504947e-05,1.0,0.012684284310049086,0.9975000023841858
119,9.67540131568967e-07,0.9980000257492065,0.0026068008413197897,0.9994999766349792
120,8.138673365465365e-06,1.0,0.0018805033858570396,0.9994999766349792
121,3.224242277610756e-07,1.0,0.0051311631070995525,0.9984999895095825
122,1.7362805010634474e-05,1.0,0.003910452913116891,0.9994999766349792
123,0.03191982954740524,0.9990000128746033,0.0013157321195420657,0.9994999766349792
124,9.78069010670879e-07,0.9980000257492065,0.008065631052925088,0.9980000257492065
